name1, name2, next, seconds, duration, process, trigger
,[A] Kernel,[A] in permissive mode,0.0000000,0.0090000,
,[A] in permissive mode,[KB] trace_init_flags_sys_exit,0.0090000,0.0786410,SELinux
,[KB] sel_netport_init,[KE] sel_netport_init,0.3226540,0.0000130
,[KE] sel_netport_init,[KB] aurule_init,0.3226670,0.0000110
,[KB] aurule_init,[KE] aurule_init,0.3226780,0.0000120
,[KE] aurule_init,[KB] crypto_algapi_init,0.3226900,0.0000130
,[KB] crypto_algapi_init,[KE] crypto_algapi_init,0.3227030,0.0000140
,[KE] crypto_algapi_init,[KB] chainiv_module_init,0.3227170,0.0000120
,[KB] chainiv_module_init,[KE] chainiv_module_init,0.3227290,0.0000120
,[KE] chainiv_module_init,[KB] eseqiv_module_init,0.3227410,0.0000130
,[KB] eseqiv_module_init,[KE] eseqiv_module_init,0.3227540,0.0000110
,[KE] eseqiv_module_init,[KB] seqiv_module_init,0.3227650,0.0000130
,[KB] seqiv_module_init,[KE] seqiv_module_init,0.3227780,0.0000100
,[KE] seqiv_module_init,[KB] crypto_cmac_module_init,0.3227880,0.0000130
,[KB] crypto_cmac_module_init,[KE] crypto_cmac_module_init,0.3228010,0.0000110
,[KE] crypto_cmac_module_init,[KB] hmac_module_init,0.3228120,0.0000130
,[KB] hmac_module_init,[KE] hmac_module_init,0.3228250,0.0000190
,[KE] hmac_module_init,[KB] crypto_null_mod_init,0.3228440,0.0000150
,[KB] crypto_null_mod_init,[KE] crypto_null_mod_init,0.3228590,0.0003210
,[KE] crypto_null_mod_init,[KB] md4_mod_init,0.3231800,0.0000130
,[KB] md4_mod_init,[KE] md4_mod_init,0.3231930,0.0000760
,[KE] md4_mod_init,[KB] md5_mod_init,0.3232690,0.0000140
,[KB] md5_mod_init,[KE] md5_mod_init,0.3232830,0.0000760
,[KE] md5_mod_init,[KB] sha1_generic_mod_init,0.3233590,0.0000140
,[KB] sha1_generic_mod_init,[KE] sha1_generic_mod_init,0.3233730,0.0000760
,[KE] sha1_generic_mod_init,[KB] sha256_generic_mod_init,0.3234490,0.0000150
,[KB] sha256_generic_mod_init,[KE] sha256_generic_mod_init,0.3234640,0.0001450
,[KE] sha256_generic_mod_init,[KB] sha512_generic_mod_init,0.3236090,0.0000160
,[KB] sha512_generic_mod_init,[KE] sha512_generic_mod_init,0.3236250,0.0001420
,[KE] sha512_generic_mod_init,[KB] crypto_ecb_module_init,0.3237670,0.0000140
,[KB] crypto_ecb_module_init,[KE] crypto_ecb_module_init,0.3237810,0.0000130
,[KE] crypto_ecb_module_init,[KB] crypto_cbc_module_init,0.3237940,0.0000120
,[KB] crypto_cbc_module_init,[KE] crypto_cbc_module_init,0.3238060,0.0000110
,[KE] crypto_cbc_module_init,[KB] crypto_module_init,0.3238170,0.0000120
,[KB] crypto_module_init,[KE] crypto_module_init,0.3238290,0.0000690
,[KE] crypto_module_init,[KB] crypto_module_init,0.3238980,0.0000150
,[KB] crypto_module_init,[KE] crypto_module_init,0.3239130,0.0000120
,[KE] crypto_module_init,[KB] crypto_ctr_module_init,0.3239250,0.0000140
,[KB] crypto_ctr_module_init,[KE] crypto_ctr_module_init,0.3239390,0.0000110
,[KE] crypto_ctr_module_init,[KB] crypto_ccm_module_init,0.3239500,0.0000130
,[KB] crypto_ccm_module_init,[KE] crypto_ccm_module_init,0.3239630,0.0000120
,[KE] crypto_ccm_module_init,[KB] des_generic_mod_init,0.3239750,0.0000120
,[KB] des_generic_mod_init,[KE] des_generic_mod_init,0.3239870,0.0001470
,[KE] des_generic_mod_init,[KB] blowfish_mod_init,0.3241340,0.0000130
,[KB] blowfish_mod_init,[KE] blowfish_mod_init,0.3241470,0.0000740
,[KE] blowfish_mod_init,[KB] twofish_mod_init,0.3242210,0.0000140
,[KB] twofish_mod_init,[KE] twofish_mod_init,0.3242350,0.0000710
,[KE] twofish_mod_init,[KB] aes_init,0.3243060,0.0000140
,[KB] aes_init,[KE] aes_init,0.3243200,0.0000760
,[KE] aes_init,[KB] arc4_init,0.3243960,0.0000140
,[KB] arc4_init,[KE] arc4_init,0.3244100,0.0001400
,[KE] arc4_init,[KB] deflate_mod_init,0.3245500,0.0000150
,[KB] deflate_mod_init,[KE] deflate_mod_init,0.3245650,0.0000740
,[KE] deflate_mod_init,[KB] zlib_mod_init,0.3246390,0.0000130
,[KB] zlib_mod_init,[KE] zlib_mod_init,0.3246520,0.0000760
,[KE] zlib_mod_init,[KB] crc32c_mod_init,0.3247280,0.0000130
,[KB] crc32c_mod_init,[KE] crc32c_mod_init,0.3247410,0.0000760
,[KE] crc32c_mod_init,[KB] crc32_mod_init,0.3248170,0.0000140
,[KB] crc32_mod_init,[KE] crc32_mod_init,0.3248310,0.0000870
,[KE] crc32_mod_init,[KB] crct10dif_mod_init,0.3249180,0.0000140
,[KB] crct10dif_mod_init,[KE] crct10dif_mod_init,0.3249320,0.0000750
,[KE] crct10dif_mod_init,[KB] crypto_authenc_module_init,0.3250070,0.0000140
,[KB] crypto_authenc_module_init,[KE] crypto_authenc_module_init,0.3250210,0.0000120
,[KE] crypto_authenc_module_init,[KB] crypto_authenc_esn_module_init,0.3250330,0.0000120
,[KB] crypto_authenc_esn_module_init,[KE] crypto_authenc_esn_module_init,0.3250450,0.0000120
,[KE] crypto_authenc_esn_module_init,[KB] lzo_mod_init,0.3250570,0.0000130
,[KB] lzo_mod_init,[KE] lzo_mod_init,0.3250700,0.0000740
,[KE] lzo_mod_init,[KB] lz4_mod_init,0.3251440,0.0000140
,[KB] lz4_mod_init,[KE] lz4_mod_init,0.3251580,0.0000730
,[KE] lz4_mod_init,[KB] lz4hc_mod_init,0.3252310,0.0000140
,[KB] lz4hc_mod_init,[KE] lz4hc_mod_init,0.3252450,0.0000780
,[KE] lz4hc_mod_init,[KB] drbg_init,0.3253230,0.0000140
,[KB] drbg_init,[KE] drbg_init,0.3253370,0.0005430
,[KE] drbg_init,[KB] jent_mod_init,0.3258800,0.0000160
,[KB] jent_mod_init,[KE] jent_mod_init,0.3258960,0.0003220
,[KE] jent_mod_init,[KB] asymmetric_key_init,0.3262180,0.0000140
,[KB] asymmetric_key_init,[KE] asymmetric_key_init,0.3262320,0.0000220
,[KE] asymmetric_key_init,[KB] x509_key_init,0.3262540,0.0000130
,[KB] x509_key_init,[KE] x509_key_init,0.3262670,0.0000220
,[KE] x509_key_init,[KB] proc_genhd_init,0.3262890,0.0000150
,[KB] proc_genhd_init,[KE] proc_genhd_init,0.3263040,0.0000170
,[KE] proc_genhd_init,[KB] bsg_init,0.3263210,0.0000130
,[KB] bsg_init,[KE] bsg_init,0.3263340,0.0000740
,[KE] bsg_init,[KB] noop_init,0.3264080,0.0000140
,[KB] noop_init,[KE] noop_init,0.3264220,0.0000240
,[KE] noop_init,[KB] deadline_init,0.3264460,0.0000200
,[KB] deadline_init,[KE] deadline_init,0.3264660,0.0000220
,[KE] deadline_init,[KB] cfq_init,0.3264880,0.0000190
,[KB] cfq_init,[KE] cfq_init,0.3265070,0.0000350
,[KE] cfq_init,[KB] crc_t10dif_mod_init,0.3265420,0.0000140
,[KB] crc_t10dif_mod_init,[KE] crc_t10dif_mod_init,0.3265560,0.0000160
,[KE] crc_t10dif_mod_init,[KB] libcrc32c_mod_init,0.3265720,0.0000140
,[KB] libcrc32c_mod_init,[KE] libcrc32c_mod_init,0.3265860,0.0000130
,[KE] libcrc32c_mod_init,[KB] percpu_counter_startup,0.3265990,0.0000130
,[KB] percpu_counter_startup,[KE] percpu_counter_startup,0.3266120,0.0000160
,[KE] percpu_counter_startup,[KB] phy_core_init,0.3266280,0.0000110
,[KB] phy_core_init,[KE] phy_core_init,0.3266390,0.0000250
,[KE] phy_core_init,[KB] arizona_gpio_driver_init,0.3266640,0.0000130
,[KB] arizona_gpio_driver_init,[KE] arizona_gpio_driver_init,0.3266770,0.0000530
,[KE] arizona_gpio_driver_init,[KB] wcove_gpio_driver_init,0.3267300,0.0000130
,[KB] wcove_gpio_driver_init,[KE] wcove_gpio_driver_init,0.3267430,0.0000350
,[KE] wcove_gpio_driver_init,[KB] pwm_lpss_driver_pci_init,0.3267780,0.0000120
,[KB] pwm_lpss_driver_pci_init,[KE] pwm_lpss_driver_pci_init,0.3267900,0.0005200
,[KE] pwm_lpss_driver_pci_init,[KB] pci_proc_init,0.3273100,0.0000130
,[KB] pci_proc_init,[KE] pci_proc_init,0.3273230,0.0000910
,[KE] pci_proc_init,[KB] pcie_portdrv_init,0.3274140,0.0000120
,[KB] pcie_portdrv_init,[KE] pcie_portdrv_init,0.3274260,0.0008420
,[KE] pcie_portdrv_init,[KB] aer_service_init,0.3282680,0.0000160
,[KB] aer_service_init,[KE] aer_service_init,0.3282840,0.0001520
,[KE] aer_service_init,[KB] pcie_pme_service_init,0.3284360,0.0000140
,[KB] pcie_pme_service_init,[KE] pcie_pme_service_init,0.3284500,0.0002420
,[KE] pcie_pme_service_init,[KB] pci_hotplug_init,0.3286920,0.0000130
,[KB] pci_hotplug_init,[KE] pci_hotplug_init,0.3287050,0.0000210
,[KE] pci_hotplug_init,[KB] pcied_init,0.3287260,0.0000120
,[KB] pcied_init,[KE] pcied_init,0.3287380,0.0003230
,[KE] pcied_init,[KB] adf_init,0.3290610,0.0000140
,[KB] adf_init,[KE] adf_init,0.3290750,0.0000270
,[KE] adf_init,[KB] vesafb_driver_init,0.3291020,0.0000140
,[KB] vesafb_driver_init,[KE] vesafb_driver_init,0.3291160,0.0000450
,[KE] vesafb_driver_init,[KB] intel_idle_init,0.3291610,0.0000140
,[KB] intel_idle_init,[KE] intel_idle_init,0.3291750,0.0000260
,[KE] intel_idle_init,[KB] acpi_ac_init,0.3292010,0.0000120
,[KB] acpi_ac_init,[KE] acpi_ac_init,0.3292130,0.0000750
,[KE] acpi_ac_init,[KB] acpi_button_driver_init,0.3292880,0.0000130
,[KB] acpi_button_driver_init,[KE] acpi_button_driver_init,0.3293010,0.0001950
,[KE] acpi_button_driver_init,[KB] acpi_fan_driver_init,0.3294960,0.0000140
,[KB] acpi_fan_driver_init,[KE] acpi_fan_driver_init,0.3295100,0.0001680
,[KE] acpi_fan_driver_init,[KB] acpi_video_init,0.3296780,0.0000130
,[KB] acpi_video_init,[KE] acpi_video_init,0.3296910,0.0000650
,[KE] acpi_video_init,[KB] acpi_processor_driver_init,0.3297560,0.0000140
,[KB] acpi_processor_driver_init,[KE] acpi_processor_driver_init,0.3297700,0.0008960
,[KE] acpi_processor_driver_init,[KB] acpi_thermal_init,0.3306660,0.0000150
,[KB] acpi_thermal_init,[KE] acpi_thermal_init,0.3306810,0.0000200
,[KE] acpi_thermal_init,[KB] acpi_battery_init,0.3307010,0.0000130
,[KB] acpi_battery_init,[KE] acpi_battery_init,0.3307140,0.0000180
,[KE] acpi_battery_init,[KB] erst_init,0.3307320,0.0000120
,[KB] erst_init,[KE] erst_init,0.3307440,0.0000120
,[KE] erst_init,[KB] intel_crc_pmic_opregion_driver_init,0.3307560,0.0000120
,[KB] intel_crc_pmic_opregion_driver_init,[KE] intel_crc_pmic_opregion_driver_init,0.3307680,0.0000370
,[KE] intel_crc_pmic_opregion_driver_init,[KB] intel_xpower_pmic_opregion_driver_init,0.3308050,0.0000140
,[KB] intel_xpower_pmic_opregion_driver_init,[KE] intel_xpower_pmic_opregion_driver_init,0.3308190,0.0000410
,[KE] intel_xpower_pmic_opregion_driver_init,[KB] intel_bxtwc_pmic_opregion_driver_init,0.3308600,0.0000130
,[KB] intel_bxtwc_pmic_opregion_driver_init,[KE] intel_bxtwc_pmic_opregion_driver_init,0.3308730,0.0000300
,[KE] intel_bxtwc_pmic_opregion_driver_init,[KB] axp20x_regulator_driver_init,0.3309030,0.0000140
,[KB] axp20x_regulator_driver_init,[KE] axp20x_regulator_driver_init,0.3309170,0.0000280
,[KE] axp20x_regulator_driver_init,[KB] pty_init,0.3309450,0.0000150
,[KB] pty_init,[KE] pty_init,0.3309600,0.0001000
,[KE] pty_init,[KB] sysrq_init,0.3310600,0.0000140
,[KB] sysrq_init,[KE] sysrq_init,0.3310740,0.0000200
,[KE] sysrq_init,[KB] gsm_init,0.3310940,0.0000120
,[KB] gsm_init,[KE] gsm_init,0.3311060,0.0000200
,[KE] gsm_init,[KB] n_tracerouter_init,0.3311260,0.0000150
,[KB] n_tracerouter_init,[KE] n_tracerouter_init,0.3311410,0.0000110
,[KE] n_tracerouter_init,[KB] n_tracesink_init,0.3311520,0.0000130
,[KB] n_tracesink_init,[KE] n_tracesink_init,0.3311650,0.0000100
,[KE] n_tracesink_init,[KB] serial8250_init,0.3311750,0.0000130
,[KB] serial8250_init,[KE] serial8250_init,0.3311880,0.0005250
,[KE] serial8250_init,[KB] serial_pci_driver_init,0.3317130,0.0000170
,[KB] serial_pci_driver_init,[KE] serial_pci_driver_init,0.3317300,0.0018660
,[KE] serial_pci_driver_init,[KB] nvram_init,0.3335960,0.0000160
,[KB] nvram_init,[KE] nvram_init,0.3336120,0.0000740
,[KE] nvram_init,[KB] hwrng_modinit,0.3336860,0.0000140
,[KB] hwrng_modinit,[KE] hwrng_modinit,0.3337000,0.0000540
,[KE] hwrng_modinit,[KB] mod_init,0.3337540,0.0000140
,[KB] mod_init,[KE] mod_init,0.3337680,0.0001280
,[KE] mod_init,[KB] drm_core_init,0.3338960,0.0000160
,[KB] drm_core_init,[KE] drm_core_init,0.3339120,0.0000690
,[KE] drm_core_init,[KB] i915_init,0.3339810,0.0000140
,[KB] i915_init,[KE] i915_init,0.3339950,0.0161110
,[KE] i915_init,[KB] cn_proc_init,0.3501060,0.0000530
,[KB] cn_proc_init,[KE] cn_proc_init,0.3501590,0.0000130
,[KE] cn_proc_init,[KB] topology_sysfs_init,0.3501720,0.0000150
,[KB] topology_sysfs_init,[KE] topology_sysfs_init,0.3501870,0.0001060
,[KE] topology_sysfs_init,[KB] cacheinfo_sysfs_init,0.3502930,0.0000280
,[KB] cacheinfo_sysfs_init,[KE] cacheinfo_sysfs_init,0.3503210,0.0006340
,[KE] cacheinfo_sysfs_init,[KB] brd_init,0.3509550,0.0000150
,[KB] brd_init,[KE] brd_init,0.3509700,0.0090710
,[KE] brd_init,[KB] loop_init,0.3600410,0.0000430
,[KB] loop_init,[KE] loop_init,0.3600840,0.0039750
,[KE] loop_init,[KB] zram_init,0.3640590,0.0000150
,[KB] zram_init,[KE] zram_init,0.3640740,0.0003450
,[KE] zram_init,[KB] mei_init,0.3644190,0.0000120
,[KB] mei_init,[KE] mei_init,0.3644310,0.0000470
,[KE] mei_init,[KB] mei_me_driver_init,0.3644780,0.0000200
,[KB] mei_me_driver_init,[KE] mei_me_driver_init,0.3644980,0.0122150
,[KE] mei_me_driver_init,[KB] mei_txe_driver_init,0.3767130,0.0000410
,[KB] mei_txe_driver_init,[KE] mei_txe_driver_init,0.3767540,0.0000680
,[KE] mei_txe_driver_init,[KB] wcove_misccfg_driver_init,0.3768220,0.0000380
,[KB] wcove_misccfg_driver_init,[KE] wcove_misccfg_driver_init,0.3768600,0.0000780
,[KE] wcove_misccfg_driver_init,[KB] axp20x_i2c_driver_init,0.3769380,0.0000540
,[KB] axp20x_i2c_driver_init,[KE] axp20x_i2c_driver_init,0.3769920,0.0000530
,[KE] axp20x_i2c_driver_init,[KB] lpc_sch_driver_init,0.3770450,0.0000150
,[KB] lpc_sch_driver_init,[KE] lpc_sch_driver_init,0.3770600,0.0000700
,[KE] lpc_sch_driver_init,[KB] lpc_ich_driver_init,0.3771300,0.0000140
,[KB] lpc_ich_driver_init,[KE] lpc_ich_driver_init,0.3771440,0.0000690
,[KE] lpc_ich_driver_init,[KB] intel_soc_pmic_i2c_driver_init,0.3772130,0.0000460
,[KB] intel_soc_pmic_i2c_driver_init,[KE] intel_soc_pmic_i2c_driver_init,0.3772590,0.0000700
,[KE] intel_soc_pmic_i2c_driver_init,[KB] bxtwc_driver_init,0.3773290,0.0000150
,[KB] bxtwc_driver_init,[KE] bxtwc_driver_init,0.3773440,0.0000410
,[KE] bxtwc_driver_init,[KB] spi_transport_init,0.3773850,0.0000550
,[KB] spi_transport_init,[KE] spi_transport_init,0.3774400,0.0000940
,[KE] spi_transport_init,[KB] ufshcd_pci_driver_init,0.3775340,0.0000140
,[KB] ufshcd_pci_driver_init,[KE] ufshcd_pci_driver_init,0.3775480,0.0000590
,[KE] ufshcd_pci_driver_init,[KB] init_sd,0.3776070,0.0000120
,[KB] init_sd,[KE] init_sd,0.3776190,0.0000580
,[KE] init_sd,[KB] init_sr,0.3776770,0.0000130
,[KB] init_sr,[KE] init_sr,0.3776900,0.0000290
,[KE] init_sr,[KB] init_sg,0.3777190,0.0000240
,[KB] init_sg,[KE] init_sg,0.3777430,0.0000430
,[KE] init_sg,[KB] net_olddevs_init,0.3777860,0.0000170
,[KB] net_olddevs_init,[KE] net_olddevs_init,0.3778030,0.0000140
,[KE] net_olddevs_init,[KB] tun_init,0.3778170,0.0000270
,[KB] tun_init,[KE] tun_init,0.3778440,0.0001140
,[KE] tun_init,[KB] slcan_init,0.3779580,0.0000140
,[KB] slcan_init,[KE] slcan_init,0.3779720,0.0000310
,[KE] slcan_init,[KB] ppp_init,0.3780030,0.0000120
,[KB] ppp_init,[KE] ppp_init,0.3780150,0.0000820
,[KE] ppp_init,[KB] bsdcomp_init,0.3780970,0.0000130
,[KB] bsdcomp_init,[KE] bsdcomp_init,0.3781100,0.0000210
,[KE] bsdcomp_init,[KB] deflate_init,0.3781310,0.0000140
,[KB] deflate_init,[KE] deflate_init,0.3781450,0.0000210
,[KE] deflate_init,[KB] ppp_mppe_init,0.3781660,0.0000140
,[KB] ppp_mppe_init,[KE] ppp_mppe_init,0.3781800,0.0000330
,[KE] ppp_mppe_init,[KB] pppox_init,0.3782130,0.0000140
,[KB] pppox_init,[KE] pppox_init,0.3782270,0.0000190
,[KE] pppox_init,[KB] pppoe_init,0.3782460,0.0000130
,[KB] pppoe_init,[KE] pppoe_init,0.3782590,0.0000210
,[KE] pppoe_init,[KB] pppolac_init,0.3782800,0.0000110
,[KB] pppolac_init,[KE] pppolac_init,0.3782910,0.0000140
,[KE] pppolac_init,[KB] pppopns_init,0.3783050,0.0000130
,[KB] pppopns_init,[KE] pppopns_init,0.3783180,0.0000110
,[KE] pppopns_init,[KB] cdrom_init,0.3783290,0.0000120
,[KB] cdrom_init,[KE] cdrom_init,0.3783410,0.0000220
,[KE] cdrom_init,[KB] wcove_usbc_driver_init,0.3783630,0.0000380
,[KB] wcove_usbc_driver_init,[KE] wcove_usbc_driver_init,0.3784010,0.0000430
,[KE] wcove_usbc_driver_init,[KB] dwc3_driver_init,0.3784440,0.0000420
,[KB] dwc3_driver_init,[KE] dwc3_driver_init,0.3784860,0.0000380
,[KE] dwc3_driver_init,[KB] dwc3_pci_driver_init,0.3785240,0.0000130
,[KB] dwc3_pci_driver_init,[KE] dwc3_pci_driver_init,0.3785370,0.2009100
,[KE] dwc3_pci_driver_init,[KB] mon_init,0.5794470,0.0000330
,[KB] mon_init,[KE] mon_init,0.5794800,0.0000820
,[KE] mon_init,[KB] ehci_hcd_init,0.5795620,0.0000550
,[KB] ehci_hcd_init,[KE] ehci_hcd_init,0.5796170,0.0000340
,[KE] ehci_hcd_init,[KB] ehci_pci_init,0.5796510,0.0000130
,[KB] ehci_pci_init,[KE] ehci_pci_init,0.5796640,0.0001170
,[KE] ehci_pci_init,[KB] oxu_driver_init,0.5797810,0.0000390
,[KB] oxu_driver_init,[KE] oxu_driver_init,0.5798200,0.0001200
,[KE] oxu_driver_init,[KB] isp116x_driver_init,0.5799400,0.0000570
,[KB] isp116x_driver_init,[KE] isp116x_driver_init,0.5799970,0.0000950
,[KE] isp116x_driver_init,[KB] isp1362_driver_init,0.5800920,0.0000410
,[KB] isp1362_driver_init,[KE] isp1362_driver_init,0.5801330,0.0000310
,[KE] isp1362_driver_init,[KB] ohci_hcd_mod_init,0.5801640,0.0000130
,[KB] ohci_hcd_mod_init,[KE] ohci_hcd_mod_init,0.5801770,0.0000310
,[KE] ohci_hcd_mod_init,[KB] uhci_hcd_init,0.5802080,0.0000400
,[KB] uhci_hcd_init,[KE] uhci_hcd_init,0.5802480,0.0000690
,[KE] uhci_hcd_init,[KB] xhci_hcd_init,0.5803170,0.0000390
,[KB] xhci_hcd_init,[KE] xhci_hcd_init,0.5803560,0.0000110
,[KE] xhci_hcd_init,[KB] xhci_pci_init,0.5803670,0.0000120
,[KB] xhci_pci_init,[KE] xhci_pci_init,0.5803790,0.0056730
,[KE] xhci_pci_init,[KB] xhci_plat_init,0.5860520,0.0000480
,[KB] xhci_plat_init,[KE] xhci_plat_init,0.5861000,0.0000580
,[KE] xhci_plat_init,[KB] sl811h_driver_init,0.5861580,0.0000360
,[KB] sl811h_driver_init,[KE] sl811h_driver_init,0.5861940,0.0000680
,[KE] sl811h_driver_init,[KB] r8a66597_driver_init,0.5862620,0.0000150
,[KB] r8a66597_driver_init,[KE] r8a66597_driver_init,0.5862770,0.0000310
,[KE] r8a66597_driver_init,[KB] c67x00_driver_init,0.5863080,0.0000150
,[KB] c67x00_driver_init,[KE] c67x00_driver_init,0.5863230,0.0000310
,[KE] c67x00_driver_init,[KB] acm_init,0.5863540,0.0000130
,[KB] acm_init,[KE] acm_init,0.5863670,0.0001660
,[KE] acm_init,[KB] usb_storage_driver_init,0.5865330,0.0000140
,[KB] usb_storage_driver_init,[KE] usb_storage_driver_init,0.5865470,0.0000840
,[KE] usb_storage_driver_init,[KB] realtek_cr_driver_init,0.5866310,0.0000320
,[KB] realtek_cr_driver_init,[KE] realtek_cr_driver_init,0.5866630,0.0000450
,[KE] realtek_cr_driver_init,[KB] gadget_cfs_init,0.5867080,0.0000130
,[KB] gadget_cfs_init,[KE] gadget_cfs_init,0.5867210,0.0000620
,[KE] gadget_cfs_init,[KB] userial_init,0.5867830,0.0000150
,[KB] userial_init,[KE] userial_init,0.5867980,0.0000140
,[KE] userial_init,[KB] gsermod_init,0.5868120,0.0000120
,[KB] gsermod_init,[KE] gsermod_init,0.5868240,0.0000250
,[KE] gsermod_init,[KB] gether_init,0.5868490,0.0007120
,[KB] gether_init,[KE] gether_init,0.5875610,0.0003260
,[KE] gether_init,[KB] rndismod_init,0.5878870,0.0000270
,[KB] rndismod_init,[KE] rndismod_init,0.5879140,0.0000130
,[KE] rndismod_init,[KB] mass_storagemod_init,0.5879270,0.0000120
,[KB] mass_storagemod_init,[KE] mass_storagemod_init,0.5879390,0.0000130
,[KE] mass_storagemod_init,[KB] ffsmod_init,0.5879520,0.0000120
,[KB] ffsmod_init,[KE] ffsmod_init,0.5879640,0.0000130
,[KE] ffsmod_init,[KB] midimod_init,0.5879770,0.0000110
,[KB] midimod_init,[KE] midimod_init,0.5879880,0.0000130
,[KE] midimod_init,[KB] hidmod_init,0.5880010,0.0000120
,[KB] hidmod_init,[KE] hidmod_init,0.5880130,0.0000120
,[KE] hidmod_init,[KB] mtpmod_init,0.5880250,0.0000130
,[KB] mtpmod_init,[KE] mtpmod_init,0.5880380,0.0000110
,[KE] mtpmod_init,[KB] ptpmod_init,0.5880490,0.0000120
,[KB] ptpmod_init,[KE] ptpmod_init,0.5880610,0.0000120
,[KE] ptpmod_init,[KB] accessorymod_init,0.5880730,0.0000140
,[KB] accessorymod_init,[KE] accessorymod_init,0.5880870,0.0000100
,[KE] accessorymod_init,[KB] dvctracemod_init,0.5880970,0.0000140
,[KB] dvctracemod_init,[KE] dvctracemod_init,0.5881110,0.0000110
,[KE] dvctracemod_init,[KB] input_leds_init,0.5881220,0.0000130
,[KB] input_leds_init,[KE] input_leds_init,0.5881350,0.0000140
,[KE] input_leds_init,[KB] mousedev_init,0.5881490,0.0000140
,[KB] mousedev_init,[KE] mousedev_init,0.5881630,0.0001480
,[KE] mousedev_init,[KB] evdev_init,0.5883110,0.0000160
,[KB] evdev_init,[KE] evdev_init,0.5883270,0.0000600
,[KE] evdev_init,[KB] cy_kb_init,0.5883870,0.0000240
,[KB] cy_kb_init,[KE] cy_kb_init,0.5884110,0.0000490
,[KE] cy_kb_init,[KB] mxt_driver_init,0.5884600,0.0000610
,[KB] mxt_driver_init,[KE] mxt_driver_init,0.5885210,0.0000320
,[KE] mxt_driver_init,[KB] keychord_init,0.5885530,0.0000660
,[KB] keychord_init,[KE] keychord_init,0.5886190,0.0000700
,[KE] keychord_init,[KB] axp20x_pek_driver_init,0.5886890,0.0000380
,[KB] axp20x_pek_driver_init,[KE] axp20x_pek_driver_init,0.5887270,0.0000590
,[KE] axp20x_pek_driver_init,[KB] soc_button_driver_init,0.5887860,0.0000140
,[KB] soc_button_driver_init,[KE] soc_button_driver_init,0.5888000,0.0000520
,[KE] soc_button_driver_init,[KB] uinput_init,0.5888520,0.0000150
,[KB] uinput_init,[KE] uinput_init,0.5888670,0.0000520
,[KE] uinput_init,[KB] intel_mid_vibra_init,0.5889190,0.0000400
,[KB] intel_mid_vibra_init,[KE] intel_mid_vibra_init,0.5889590,0.0000370
,[KE] intel_mid_vibra_init,[KB] cmos_init,0.5889960,0.0000150
,[KB] cmos_init,[KE] cmos_init,0.5890110,0.0004400
,[KE] cmos_init,[KB] smbalert_driver_init,0.5894510,0.0000610
,[KB] smbalert_driver_init,[KE] smbalert_driver_init,0.5895120,0.0000320
,[KE] smbalert_driver_init,[KB] i2c_dev_init,0.5895440,0.0000350
,[KB] i2c_dev_init,[KE] i2c_dev_init,0.5895790,0.0006110
,[KE] i2c_dev_init,[KB] acpi_smbus_cmi_driver_init,0.5901900,0.0000640
,[KB] acpi_smbus_cmi_driver_init,[KE] acpi_smbus_cmi_driver_init,0.5902540,0.0000750
,[KE] acpi_smbus_cmi_driver_init,[KB] i2c_i801_init,0.5903290,0.0000400
,[KB] i2c_i801_init,[KE] i2c_i801_init,0.5903690,0.0005460
,[KE] i2c_i801_init,[KB] smbus_sch_driver_init,0.5909150,0.0000630
,[KB] smbus_sch_driver_init,[KE] smbus_sch_driver_init,0.5909780,0.0000460
,[KE] smbus_sch_driver_init,[KB] pmic_i2c_driver_init,0.5910240,0.0000460
,[KB] pmic_i2c_driver_init,[KE] pmic_i2c_driver_init,0.5910700,0.0000670
,[KE] pmic_i2c_driver_init,[KB] uvc_init,0.5911370,0.0000830
,[KB] uvc_init,[KE] uvc_init,0.5912200,0.0001360
,[KE] uvc_init,[KB] max17042_i2c_driver_init,0.5913560,0.0000430
,[KB] max17042_i2c_driver_init,[KE] max17042_i2c_driver_init,0.5913990,0.0000380
,[KE] max17042_i2c_driver_init,[KB] bq25890_driver_init,0.5914370,0.0000400
,[KB] bq25890_driver_init,[KE] bq25890_driver_init,0.5914770,0.0000320
,[KE] bq25890_driver_init,[KB] smb347_driver_init,0.5915090,0.0000150
,[KB] smb347_driver_init,[KE] smb347_driver_init,0.5915240,0.0000340
,[KE] smb347_driver_init,[KB] intel_fuel_gauge_driver_init,0.5915580,0.0000140
,[KB] intel_fuel_gauge_driver_init,[KE] intel_fuel_gauge_driver_init,0.5915720,0.0000320
,[KE] intel_fuel_gauge_driver_init,[KB] coretemp_init,0.5916040,0.0000130
,[KB] coretemp_init,[KE] coretemp_init,0.5916170,0.0003670
,[KE] coretemp_init,[KB] iio_hwmon_driver_init,0.5919840,0.0000160
,[KB] iio_hwmon_driver_init,[KE] iio_hwmon_driver_init,0.5920000,0.0000300
,[KE] iio_hwmon_driver_init,[KB] wcpmic_bcu_driver_init,0.5920300,0.0000150
,[KB] wcpmic_bcu_driver_init,[KE] wcpmic_bcu_driver_init,0.5920450,0.0000330
,[KE] wcpmic_bcu_driver_init,[KB] powerclamp_init,0.5920780,0.0000150
,[KB] powerclamp_init,[KE] powerclamp_init,0.5920930,0.0000210
,[KE] powerclamp_init,[KB] pkg_temp_thermal_init,0.5921140,0.0000150
